SAMPLING DATE,SO2 µg/m3,NO2 µg/m3,PM10 µg/m3,PM2.5 µg/m3,AQI,City
2019-03-13,,13.0,117.0,46.0,112.0,Panaji
2019-03-15,5.0,15.0,107.0,69.0,105.0,Panaji
2019-03-19,9.0,19.0,80.0,58.0,80.0,Panaji
2019-03-22,9.0,13.0,71.0,28.0,71.0,Panaji
2019-03-27,4.0,19.0,78.0,67.0,78.0,Panaji
2019-03-29,7.0,16.0,69.0,39.0,69.0,Panaji
2021-01-04,2.0,28.0,57.0,10.0,57.0,Panaji
2021-07-04,2.0,23.0,79.0,10.0,79.0,Panaji
2021-09-04,2.0,30.0,52.0,13.0,52.0,Panaji
2021-12-04,2.0,26.0,52.0,39.0,65.0,Panaji
2021-04-15,2.0,30.0,48.0,16.0,48.0,Panaji
2021-04-21,2.0,22.0,41.0,5.0,41.0,Panaji
2021-04-23,2.0,19.0,49.0,16.0,49.0,Panaji
2021-04-28,2.0,20.0,44.0,10.0,44.0,Panaji
2021-03-05,2.0,19.0,64.0,53.0,88.0,Panaji
2021-06-05,2.0,19.0,41.0,13.0,41.0,Panaji
2021-11-05,2.0,15.0,82.0,17.0,82.0,Panaji
2021-05-13,2.0,22.0,85.0,6.0,85.0,Panaji
2021-05-19,2.0,26.0,88.0,,88.0,Panaji
2021-05-21,2.0,22.0,51.0,6.0,51.0,Panaji
2021-05-26,2.0,19.0,88.0,13.0,88.0,Panaji
2021-05-28,2.0,14.0,58.0,6.0,58.0,Panaji
2021-02-06,2.0,13.0,60.0,23.0,60.0,Panaji
2021-04-06,2.0,21.0,60.0,,60.0,Panaji
2021-11-06,2.0,15.0,53.0,,53.0,Panaji
2021-06-18,2.0,13.0,136.0,,124.0,Panaji
2021-06-23,2.0,13.0,76.0,,76.0,Panaji
2021-06-25,2.0,19.0,46.0,,46.0,Panaji
2021-06-30,2.0,13.0,56.0,,56.0,Panaji
2017-04-04,7.4,15.6,60.3,19.1,60.0,Margao
2017-04-06,6.6,16.1,57.5,18.1,58.0,Margao
2017-04-11,7.9,15.8,62.9,19.8,63.0,Margao
2017-04-14,6.8,15.5,83.6,26.2,84.0,Margao
2017-04-18,7.0,16.2,55.4,18.0,57.0,Margao
2017-04-20,6.5,15.7,51.6,16.7,57.0,Margao
2017-04-25,6.8,16.1,65.7,20.6,66.0,Margao
2017-04-27,6.9,16.0,59.2,18.9,59.0,Margao
2017-05-04,7.8,13.6,59.2,19.0,59.0,Margao
2017-05-06,6.4,11.9,60.9,19.3,61.0,Margao
2017-05-09,7.9,13.2,58.3,18.2,58.0,Margao
2017-05-11,7.1,14.2,61.5,19.2,62.0,Margao
2017-05-16,7.5,9.5,78.3,24.5,78.0,Margao
2017-05-19,6.7,16.1,40.6,12.9,57.0,Margao
2017-05-23,6.4,14.0,42.2,13.4,57.0,Margao
2017-05-25,6.5,11.7,37.5,12.5,57.0,Margao
2017-05-30,7.3,11.6,46.5,14.9,57.0,Margao
2017-06-01,5.5,10.2,29.1,9.3,29.0,Margao
2017-06-06,6.0,9.8,42.2,13.2,42.0,Margao
2017-06-08,5.4,10.4,28.2,9.5,28.0,Margao
2017-06-13,6.0,8.7,25.2,8.0,25.0,Margao
2017-06-15,4.9,7.9,37.9,11.9,38.0,Margao
2017-06-20,5.9,8.5,24.9,8.1,25.0,Margao
2017-06-22,6.5,10.1,24.8,8.0,25.0,Margao
2017-06-27,5.5,10.4,42.3,13.3,42.0,Margao
2017-06-29,5.9,10.0,37.7,11.9,38.0,Margao
2017-07-04,4.8,9.3,65.3,20.5,65.0,Margao
2017-07-06,5.4,9.6,42.5,13.5,43.0,Margao
2017-07-11,5.0,8.6,27.0,8.7,27.0,Margao
2017-07-13,5.1,8.9,30.3,9.7,30.0,Margao
2017-07-18,4.4,9.7,25.9,8.3,26.0,Margao
2017-07-20,4.1,10.5,29.6,9.5,30.0,Margao
2017-07-25,6.9,10.0,29.3,9.4,29.0,Margao
2017-07-27,3.8,9.3,29.0,9.4,29.0,Margao
2017-08-01,6.3,11.0,43.2,13.6,43.0,Margao
2017-08-03,4.6,11.5,44.6,14.1,45.0,Margao
2017-08-08,6.4,9.9,29.2,10.0,29.0,Margao
2017-08-10,5.2,9.8,32.5,10.2,33.0,Margao
2017-08-16,5.4,10.4,46.3,14.4,46.0,Margao
2017-08-18,4.0,9.4,32.9,10.5,33.0,Margao
2017-08-21,4.8,10.5,37.3,11.5,37.0,Margao
2017-08-23,5.8,10.2,26.5,11.3,27.0,Margao
2017-08-30,5.3,9.6,40.2,12.7,40.0,Margao
2017-09-02,6.1,10.6,58.8,18.5,59.0,Margao
2017-09-05,7.6,11.7,45.6,14.3,46.0,Margao
2017-09-07,7.1,10.2,35.7,11.6,36.0,Margao
2017-09-12,6.8,9.5,33.0,10.5,33.0,Margao
2017-09-14,6.7,11.5,36.7,11.6,37.0,Margao
2017-09-19,8.5,11.0,35.7,11.3,36.0,Margao
2017-09-21,7.7,11.1,33.6,10.8,34.0,Margao
2017-09-26,7.2,12.6,33.2,10.8,33.0,Margao
2017-09-28,8.1,10.1,27.9,8.8,28.0,Margao
2017-10-05,8.1,11.8,49.6,15.5,50.0,Margao
2017-10-07,9.1,12.4,52.3,16.6,52.0,Margao
2017-10-10,7.8,12.3,47.5,15.2,48.0,Margao
2017-10-12,7.6,11.1,51.9,16.2,52.0,Margao
2017-10-19,12.5,17.8,116.9,36.5,111.0,Margao
2017-10-21,11.0,13.1,50.1,16.4,50.0,Margao
2017-10-24,11.9,12.6,49.2,15.5,49.0,Margao
2017-10-26,8.3,13.4,46.4,15.2,46.0,Margao
2017-11-02,9.1,12.9,60.3,18.8,60.0,Margao
2017-11-04,9.2,11.5,60.8,19.5,61.0,Margao
2017-11-07,8.9,12.5,52.1,16.5,52.0,Margao
2017-11-09,7.3,11.2,50.6,15.6,51.0,Margao
2017-11-15,9.9,14.6,58.0,18.3,58.0,Margao
2017-11-17,9.5,13.2,47.1,14.9,47.0,Margao
2017-11-21,10.4,13.4,60.5,19.0,61.0,Margao
2017-11-23,8.1,13.0,75.7,24.5,76.0,Margao
2017-11-28,8.1,12.7,84.7,26.4,86.0,Margao
2017-11-30,8.5,12.9,73.8,23.0,74.0,Margao
2017-12-05,8.9,13.2,39.8,12.8,40.0,Margao
2017-12-07,8.2,11.6,62.4,19.6,62.0,Margao
2017-12-12,9.3,13.9,55.9,18.2,56.0,Margao
2017-12-14,9.8,13.0,74.1,24.3,74.0,Margao
2017-12-21,10.3,14.3,79.0,24.2,79.0,Margao
2017-12-23,8.7,13.6,76.4,24.9,76.0,Margao
2017-12-28,9.5,14.0,84.0,26.1,84.0,Margao
2017-12-30,7.8,12.9,75.7,24.4,76.0,Margao
2018-01-03,7.8,14.4,86.0,27.0,86.0,Margao
2018-01-05,6.7,15.0,88.4,27.5,88.0,Margao
2018-01-09,8.4,16.7,93.5,29.5,94.0,Margao
2018-01-11,8.2,13.7,91.6,28.1,92.0,Margao
2018-01-16,8.0,12.7,81.2,25.4,81.0,Margao
2018-01-18,8.6,15.8,81.1,24.8,81.0,Margao
2018-01-24,6.9,12.8,72.6,22.5,73.0,Margao
2018-01-26,7.5,13.7,89.7,29.8,90.0,Margao
2018-01-30,6.9,15.2,84.4,26.0,84.0,Margao
2018-02-01,8.1,13.2,77.4,24.2,77.0,Margao
2018-02-07,8.9,16.5,64.2,20.2,64.0,Margao
2018-02-09,6.9,15.7,71.3,22.5,71.0,Margao
2018-02-13,6.0,16.0,64.4,20.5,64.0,Margao
2018-02-15,7.7,16.2,79.5,24.6,80.0,Margao
2018-02-20,7.7,15.9,73.0,23.0,73.0,Margao
2018-02-22,8.4,13.2,80.7,25.2,81.0,Margao
2018-02-26,7.4,15.5,84.3,27.8,84.0,Margao
2018-03-01,8.1,14.9,86.0,27.4,86.0,Margao
2018-03-06,7.6,15.7,94.5,29.6,95.0,Margao
2018-03-08,8.5,14.7,78.6,24.9,79.0,Margao
2018-03-13,8.3,14.3,84.1,25.9,84.0,Margao
2018-03-15,9.0,16.4,55.3,19.0,55.0,Margao
2018-03-19,8.7,15.6,64.7,20.6,65.0,Margao
2018-03-22,7.2,12.9,77.9,24.7,78.0,Margao
2018-03-26,8.0,14.2,75.7,25.1,76.0,Margao
2018-03-30,7.3,14.4,38.9,12.2,39.0,Margao
2018-04-04,7.7,13.3,50.9,16.3,51.0,Margao
2018-04-06,8.2,14.1,58.6,19.0,59.0,Margao
2018-04-10,8.5,13.6,67.1,21.3,67.0,Margao
2018-04-12,6.7,12.4,45.3,14.6,45.0,Margao
2018-04-17,6.5,13.9,43.7,13.7,44.0,Margao
2018-04-19,8.4,15.0,49.3,16.1,49.0,Margao
2018-04-24,9.3,13.1,68.6,21.4,69.0,Margao
2018-04-26,6.8,12.3,72.1,23.8,72.0,Margao
2018-05-02,7.2,13.9,62.8,19.7,63.0,Margao
2018-05-04,8.7,11.2,62.2,19.9,62.0,Margao
2018-05-08,9.0,14.2,50.0,16.0,50.0,Margao
2018-05-10,8.2,14.9,34.3,10.9,34.0,Margao
2018-05-15,8.6,10.2,48.2,15.3,48.0,Margao
2018-05-17,8.8,15.8,67.2,21.7,67.0,Margao
2018-05-22,8.5,13.5,63.1,20.1,63.0,Margao
2018-05-24,7.6,12.4,80.8,25.3,81.0,Margao
2018-05-29,9.0,12.9,40.4,12.9,40.0,Margao
2018-06-05,5.9,9.7,43.5,14.8,44.0,Margao
2018-06-07,4.7,11.5,39.0,12.7,39.0,Margao
2018-06-12,6.5,8.5,41.8,13.2,42.0,Margao
2018-06-14,5.8,10.6,30.2,10.0,30.0,Margao
2018-06-19,6.3,11.0,41.8,13.6,42.0,Margao
2018-06-21,5.9,11.3,32.6,11.0,33.0,Margao
2018-06-26,6.7,9.3,38.4,12.1,38.0,Margao
2018-06-28,6.0,10.4,25.9,9.2,26.0,Margao
2018-07-03,6.3,10.7,31.9,9.7,32.0,Margao
2018-07-05,6.6,9.1,23.2,7.5,23.0,Margao
2018-07-10,5.9,10.5,24.9,7.9,25.0,Margao
2018-07-12,6.1,11.9,22.2,7.2,22.0,Margao
2018-07-17,7.2,10.9,31.8,9.8,32.0,Margao
2018-07-19,7.1,10.8,33.6,10.6,34.0,Margao
2018-07-24,7.6,11.3,28.9,9.1,29.0,Margao
2018-07-26,6.5,11.1,31.2,10.4,31.0,Margao
2018-08-02,5.9,8.9,39.9,12.6,40.0,Margao
2018-08-07,8.1,10.7,41.5,13.2,42.0,Margao
2018-08-09,6.8,10.8,40.2,12.8,40.0,Margao
2018-08-13,5.1,9.2,31.0,9.9,31.0,Margao
2018-08-16,7.2,10.0,34.7,11.1,35.0,Margao
2018-08-21,7.7,10.4,39.4,12.3,39.0,Margao
2018-08-23,6.4,9.9,37.2,11.7,37.0,Margao
2018-08-28,6.5,9.2,34.3,11.0,34.0,Margao
2018-08-30,7.3,8.8,38.7,12.1,39.0,Margao
2018-11-26,12.28,14.63,81.28,36.46,81.0,Margao
2018-11-29,12.35,15.83,78.37,33.68,78.0,Margao
2018-12-03,11.1,15.47,63.41,42.91,72.0,Margao
2018-12-06,9.89,15.14,55.94,36.78,61.0,Margao
2018-12-10,10.6,13.68,60.58,33.24,61.0,Margao
2018-12-13,10.66,14.95,89.44,42.16,89.0,Margao
2018-12-17,10.97,15.08,75.14,38.32,75.0,Margao
2018-12-20,11.27,15.72,66.1,36.62,66.0,Margao
2018-12-24,11.39,14.86,66.09,32.32,66.0,Margao
2018-12-27,9.75,15.83,64.57,35.49,65.0,Margao
2018-12-31,10.92,15.17,66.95,39.16,67.0,Margao
2019-01-03,11.47,15.05,73.13,35.7,73.0,Margao
2019-01-07,11.12,3.56,121.55,65.9,120.0,Margao
2019-01-10,10.06,14.29,123.64,68.61,129.0,Margao
2019-01-14,11.85,15.2,90.38,69.07,130.0,Margao
2019-01-17,11.28,14.89,117.32,71.99,140.0,Margao
2019-01-21,11.4,15.29,72.13,35.58,72.0,Margao
2019-01-24,11.93,13.05,115.81,73.23,144.0,Margao
2019-01-28,10.33,15.64,111.93,78.15,161.0,Margao
2019-01-31,11.3,15.23,90.76,66.32,121.0,Margao
2019-02-04,10.57,14.1,92.45,48.95,92.0,Margao
2019-02-07,10.36,14.19,74.42,38.24,74.0,Margao
2019-02-11,10.89,13.87,94.04,56.36,94.0,Margao
2019-02-14,10.45,14.52,87.27,41.86,87.0,Margao
2019-02-18,10.73,14.55,83.14,51.9,87.0,Margao
2019-02-21,10.85,13.96,73.37,33.16,73.0,Margao
2019-02-25,10.38,13.82,59.87,34.07,60.0,Margao
2019-02-28,10.54,14.06,73.35,41.28,73.0,Margao
2019-03-05,10.6,15.48,138.31,44.7,126.0,Margao
2019-03-07,10.18,14.29,131.51,48.28,121.0,Margao
2019-03-11,9.93,14.98,72.37,39.95,72.0,Margao
2019-03-14,10.16,14.48,124.43,44.66,116.0,Margao
2019-03-20,10.63,15.1,83.04,41.99,83.0,Margao
2019-03-23,10.3,14.77,85.51,48.7,86.0,Margao
2019-03-27,10.51,15.73,73.97,41.28,74.0,Margao
2019-03-30,10.21,15.36,91.98,51.66,92.0,Margao
2020-04-22,10.0,13.0,45.0,23.0,43.0,Margao
2020-04-25,11.0,15.0,43.0,24.0,42.0,Margao
2020-04-29,11.0,14.0,42.0,20.0,60.182156133829,Margao
2020-02-05,9.0,12.0,53.0,31.0,52.0,Margao
2020-06-05,9.0,13.0,52.0,27.0,52.0,Margao
2020-09-05,10.0,13.0,52.0,29.0,60.0,Margao
2020-12-05,8.0,12.0,60.0,33.0,55.0,Margao
2020-05-16,10.0,13.0,55.0,32.0,52.0,Margao
2020-05-20,10.0,13.0,52.0,27.0,59.0,Margao
2020-05-23,9.0,13.0,59.0,29.0,56.0,Margao
2020-05-27,10.0,13.0,56.0,29.0,61.0,Margao
2020-05-30,10.0,13.0,61.0,31.0,60.182156133829,Margao
2020-03-06,8.0,12.0,50.0,31.0,51.0,Margao
2020-06-06,8.0,12.0,51.0,26.0,48.0,Margao
2020-10-06,9.0,12.0,48.0,25.0,48.0,Margao
2020-06-13,8.0,12.0,48.0,24.0,47.0,Margao
2020-06-17,8.0,12.0,47.0,24.0,43.0,Margao
2020-06-20,7.0,12.0,43.0,22.0,45.0,Margao
2020-06-24,7.0,12.0,45.0,24.0,46.0,Margao
2020-06-27,8.0,12.0,46.0,22.0,60.182156133829,Margao
2020-01-07,8.0,12.0,45.0,23.0,43.0,Margao
2020-04-07,7.0,12.0,43.0,24.0,45.0,Margao
2020-06-07,7.0,12.0,45.0,23.0,42.0,Margao
2020-11-07,6.0,12.0,42.0,22.0,42.0,Margao
2020-07-15,7.0,12.0,42.0,23.0,37.0,Margao
2020-07-18,6.0,11.0,37.0,20.0,44.0,Margao
2020-07-22,6.0,12.0,44.0,24.0,46.0,Margao
2020-07-25,6.0,12.0,46.0,23.0,46.0,Margao
2020-07-29,6.0,12.0,46.0,23.0,60.182156133829,Margao
2020-01-08,7.0,12.0,45.0,23.0,48.0,Margao
2020-05-08,7.0,12.0,48.0,24.0,45.0,Margao
2020-08-08,7.0,12.0,45.0,23.0,46.0,Margao
2020-08-13,6.0,12.0,46.0,22.0,44.0,Margao
2020-08-15,6.0,11.0,44.0,22.0,44.0,Margao
2020-08-17,6.0,12.0,44.0,21.0,45.0,Margao
2020-08-21,6.0,11.0,45.0,22.0,47.0,Margao
2020-08-26,6.0,12.0,47.0,23.0,47.0,Margao
2020-08-29,6.0,12.0,47.0,23.0,60.182156133829,Margao
2020-02-09,7.0,12.0,50.0,25.0,48.0,Margao
2020-05-09,7.0,12.0,48.0,24.0,46.0,Margao
2020-09-09,7.0,12.0,46.0,23.0,47.0,Margao
2020-12-09,6.0,12.0,47.0,23.0,46.0,Margao
2020-09-16,6.0,11.0,46.0,22.0,45.0,Margao
2020-09-19,7.0,12.0,45.0,21.0,47.0,Margao
2020-09-23,7.0,11.0,47.0,22.0,45.0,Margao
2020-09-26,7.0,12.0,45.0,22.0,47.0,Margao
2020-09-30,6.0,12.0,47.0,23.0,60.182156133829,Margao
2020-03-10,7.0,12.0,52.0,33.0,55.0,Margao
2020-07-10,7.0,12.0,55.0,32.0,52.0,Margao
2020-10-10,8.0,13.0,52.0,30.0,48.0,Margao
2020-10-14,7.0,12.0,48.0,29.0,57.0,Margao
2020-10-17,7.0,12.0,57.0,34.0,52.0,Margao
2020-10-21,8.0,13.0,51.0,31.0,55.0,Margao
2020-10-24,7.0,12.0,55.0,30.0,60.0,Margao
2020-10-28,7.0,13.0,60.0,32.0,57.0,Margao
2020-10-31,7.0,13.0,57.0,34.0,60.182156133829,Margao
2020-04-11,7.0,12.0,64.0,36.0,57.0,Margao
2020-07-11,7.0,13.0,57.0,33.0,65.0,Margao
2020-11-11,8.0,13.0,65.0,31.0,60.0,Margao
2020-11-14,7.0,13.0,60.0,31.0,65.0,Margao
2020-11-18,7.0,13.0,65.0,33.0,67.0,Margao
2020-11-21,8.0,13.0,67.0,34.0,71.0,Margao
2020-11-25,7.0,13.0,71.0,36.0,65.0,Margao
2020-11-28,7.0,13.0,65.0,33.0,60.182156133829,Margao
2020-02-12,9.0,14.0,77.0,35.0,76.0,Margao
2020-05-12,7.0,13.0,76.0,37.0,80.0,Margao
2020-10-12,9.0,14.0,80.0,41.0,73.0,Margao
2020-12-12,8.0,13.0,73.0,35.0,80.0,Margao
2020-12-16,9.0,13.0,80.0,40.0,75.0,Margao
2020-12-19,9.0,13.0,75.0,36.0,78.0,Margao
2020-12-23,10.0,14.0,78.0,37.0,82.0,Margao
2020-12-26,9.0,13.0,82.0,37.0,79.0,Margao
2020-12-30,8.0,14.0,79.0,40.0,60.182156133829,Margao
2021-02-01,7.0,14.0,76.0,38.0,70.0,Margao
2021-06-01,7.0,13.0,70.0,35.0,67.0,Margao
2021-09-01,7.0,13.0,67.0,32.0,64.0,Margao
2021-01-13,6.0,13.0,64.0,30.0,70.0,Margao
2021-01-16,7.0,13.0,70.0,37.0,67.0,Margao
2021-01-20,8.0,14.0,67.0,34.0,74.0,Margao
2021-01-23,8.0,14.0,74.0,36.0,73.0,Margao
2021-01-27,7.0,13.0,73.0,35.0,76.0,Margao
2021-01-30,7.0,13.0,76.0,34.0,60.182156133829,Margao
2021-03-02,7.0,14.0,83.0,42.0,81.0,Margao
2021-06-02,9.0,14.0,81.0,38.0,73.0,Margao
2021-10-02,9.0,13.0,73.0,35.0,70.0,Margao
2021-12-02,7.0,14.0,70.0,33.0,79.0,Margao
2021-02-17,9.0,15.0,79.0,37.0,72.0,Margao
2021-02-20,8.0,14.0,72.0,35.0,79.0,Margao
2021-02-24,8.0,15.0,79.0,39.0,73.0,Margao
2021-02-26,8.0,14.0,73.0,35.0,60.182156133829,Margao
2021-03-03,8.0,15.0,70.0,38.0,83.0,Margao
2021-06-03,9.0,15.0,83.0,41.0,78.0,Margao
2021-10-03,9.0,13.0,78.0,35.0,70.0,Margao
2021-03-13,8.0,14.0,70.0,35.0,79.0,Margao
2021-03-17,10.0,15.0,79.0,38.0,76.0,Margao
2021-03-20,9.0,15.0,76.0,34.0,76.0,Margao
2021-03-24,10.0,15.0,76.0,39.0,67.0,Margao
2021-03-27,9.0,15.0,67.0,32.0,70.0,Margao
2021-03-31,9.0,14.0,70.0,35.0,60.182156133829,Margao
2017-04-04,8.0,19.4,97.5,31.3,98.0,Ponda
2017-06-04,8.0,15.2,87.7,27.7,88.0,Ponda
2017-11-04,7.8,18.2,95.4,29.4,95.0,Ponda
2017-04-14,9.9,17.8,92.4,29.2,92.0,Ponda
2017-04-19,9.3,18.0,76.9,24.7,77.0,Ponda
2017-04-21,7.5,18.4,79.4,25.6,97.0,Ponda
2017-04-25,9.8,16.2,102.9,32.8,102.0,Ponda
2017-04-27,9.1,19.8,87.0,27.5,87.0,Ponda
2017-04-05,7.3,12.4,110.2,35.3,107.0,Ponda
2017-06-05,8.0,14.4,85.8,27.9,86.0,Ponda
2017-09-05,7.5,12.8,76.7,24.5,77.0,Ponda
2017-11-05,6.4,15.4,75.0,23.9,75.0,Ponda
2017-05-16,7.2,13.2,74.5,23.6,75.0,Ponda
2017-05-18,7.2,15.1,76.6,23.7,77.0,Ponda
2017-05-23,8.2,13.6,82.2,25.6,82.0,Ponda
2017-05-25,8.5,13.4,100.3,31.9,100.0,Ponda
2017-05-30,7.7,13.2,70.1,22.3,70.0,Ponda
2017-01-06,7.9,12.5,31.9,10.4,32.0,Ponda
2017-06-06,9.9,12.6,40.7,13.1,41.0,Ponda
2017-08-06,7.4,11.8,45.3,14.0,45.0,Ponda
2017-06-13,6.4,13.2,49.3,15.7,49.0,Ponda
2017-06-15,7.2,11.5,41.7,13.4,42.0,Ponda
2017-06-20,7.1,12.0,49.4,15.3,49.0,Ponda
2017-06-22,8.3,12.4,51.7,16.1,52.0,Ponda
2017-06-27,8.8,12.9,49.5,15.6,50.0,Ponda
2017-06-29,7.8,12.8,56.4,17.6,56.0,Ponda
2017-04-07,8.5,8.8,46.3,15.1,46.0,Ponda
2017-06-07,4.8,9.8,50.0,15.9,50.0,Ponda
2017-11-07,8.0,13.4,26.4,8.5,26.0,Ponda
2017-07-13,5.0,11.1,30.5,8.1,31.0,Ponda
2017-07-18,6.9,10.8,25.5,8.4,26.0,Ponda
2017-07-20,4.4,8.5,25.9,8.1,26.0,Ponda
2017-07-25,7.6,10.8,26.4,8.4,26.0,Ponda
2017-07-27,4.9,7.4,31.7,10.0,32.0,Ponda
2017-01-08,7.4,11.3,34.8,11.2,35.0,Ponda
2017-03-08,6.6,9.1,41.5,13.5,42.0,Ponda
2017-08-08,5.9,12.5,34.0,10.8,34.0,Ponda
2017-10-08,5.9,10.5,41.8,13.4,42.0,Ponda
2017-08-16,8.0,10.7,54.6,17.8,55.0,Ponda
2017-08-18,4.7,7.4,54.1,16.8,54.0,Ponda
2017-08-21,6.1,11.4,27.6,8.8,28.0,Ponda
2017-08-23,5.9,9.0,29.5,9.3,30.0,Ponda
2017-08-30,7.0,11.2,24.8,7.9,25.0,Ponda
2017-01-09,8.2,11.8,44.4,14.8,44.0,Ponda
2017-08-09,7.7,10.6,47.1,15.0,47.0,Ponda
2017-10-09,6.5,10.2,45.7,14.3,46.0,Ponda
2017-12-09,8.7,12.2,33.8,11.2,34.0,Ponda
2017-09-14,7.6,12.1,38.6,12.7,39.0,Ponda
2017-09-19,8.1,12.3,38.1,11.6,38.0,Ponda
2017-09-21,9.3,11.0,34.5,10.8,35.0,Ponda
2017-09-26,6.8,12.9,33.8,10.7,34.0,Ponda
2017-09-28,7.3,10.9,34.0,10.7,34.0,Ponda
2017-03-10,9.4,12.1,49.2,16.2,49.0,Ponda
2017-05-10,8.2,12.5,44.8,14.4,45.0,Ponda
2017-10-10,8.6,13.0,52.0,16.0,52.0,Ponda
2017-12-10,9.5,13.3,60.2,19.2,60.0,Ponda
2017-10-19,13.7,19.1,142.9,46.7,129.0,Ponda
2017-10-21,12.2,15.1,47.5,14.9,48.0,Ponda
2017-10-24,11.0,13.3,48.2,15.9,48.0,Ponda
2017-10-26,10.3,14.2,51.4,16.4,51.0,Ponda
2017-02-11,9.2,11.0,68.2,22.0,68.0,Ponda
2017-04-11,9.5,13.4,54.8,27.6,55.0,Ponda
2017-07-11,8.8,11.4,46.7,14.4,47.0,Ponda
2017-09-11,7.0,12.0,63.3,20.6,63.0,Ponda
2017-11-14,9.2,12.3,62.0,20.2,62.0,Ponda
2017-11-16,7.6,12.8,93.4,28.4,93.0,Ponda
2017-11-21,6.4,13.5,72.7,23.3,79.0,Ponda
2017-11-23,9.1,12.2,90.8,28.6,91.0,Ponda
2017-11-28,9.0,11.6,94.1,29.3,94.0,Ponda
2017-11-30,7.2,13.2,94.7,29.5,95.0,Ponda
2017-05-12,8.3,13.7,45.6,14.9,46.0,Ponda
2017-07-12,10.1,12.0,82.1,25.7,82.0,Ponda
2017-12-12,9.4,13.8,77.8,24.0,78.0,Ponda
2017-12-14,7.7,12.6,84.0,27.4,84.0,Ponda
2017-12-21,6.4,13.8,91.7,29.7,92.0,Ponda
2017-12-23,8.9,10.6,69.0,21.4,69.0,Ponda
2017-12-28,8.8,14.2,91.9,29.0,92.0,Ponda
2017-12-30,9.1,10.3,75.6,23.7,76.0,Ponda
2018-03-01,9.6,15.5,159.6,51.0,140.0,Ponda
2018-05-01,7.5,14.2,156.3,48.6,138.0,Ponda
2018-09-01,9.3,13.3,176.5,54.5,151.0,Ponda
2018-11-01,7.7,15.5,147.0,47.2,131.0,Ponda
2018-01-16,8.6,18.8,141.0,45.0,127.0,Ponda
2018-01-18,9.7,15.4,168.6,51.3,146.0,Ponda
2018-01-23,8.4,15.3,176.4,53.1,151.0,Ponda
2018-01-25,9.8,17.7,175.5,52.7,150.0,Ponda
2018-01-30,9.4,15.0,256.7,84.1,207.0,Ponda
2018-01-02,7.9,14.1,188.0,59.5,159.0,Ponda
2018-06-02,6.6,13.3,162.0,50.7,141.0,Ponda
2018-08-02,6.1,12.0,126.0,38.7,117.0,Ponda
2018-02-13,9.0,14.9,135.6,43.7,124.0,Ponda
2018-02-15,9.2,14.4,158.6,50.6,139.0,Ponda
2018-02-21,9.9,13.6,119.9,36.7,113.0,Ponda
2018-02-24,9.5,16.7,146.4,45.3,131.0,Ponda
2018-02-26,9.2,13.7,156.7,48.9,138.0,Ponda
2018-01-03,10.6,15.6,171.0,52.1,147.0,Ponda
2018-06-03,7.4,14.5,149.6,45.3,133.0,Ponda
2018-08-03,10.4,13.7,146.7,44.9,131.0,Ponda
2018-03-13,7.8,14.8,146.7,45.0,131.0,Ponda
2018-03-15,8.4,15.4,120.3,37.2,114.0,Ponda
2018-03-19,9.3,12.8,149.0,45.4,133.0,Ponda
2018-03-22,7.9,14.1,185.5,56.1,157.0,Ponda
2018-03-27,9.2,16.5,153.0,46.5,136.0,Ponda
2018-03-29,9.5,15.5,122.6,40.0,115.0,Ponda
2018-02-04,6.8,13.6,105.1,32.9,103.0,Ponda
2018-06-04,9.5,11.0,96.0,29.8,96.0,Ponda
2018-10-04,8.4,13.4,177.0,54.6,151.0,Ponda
2018-12-04,9.8,12.1,183.6,58.8,156.0,Ponda
2018-04-17,8.2,15.2,158.1,50.1,139.0,Ponda
2018-04-19,8.9,11.6,143.9,43.7,129.0,Ponda
2018-04-24,8.0,13.0,141.3,45.0,128.0,Ponda
2018-04-26,7.2,13.5,159.7,51.0,140.0,Ponda
2018-02-05,8.2,16.1,59.7,19.5,60.0,Ponda
2018-04-05,7.9,16.3,88.2,28.4,88.0,Ponda
2018-08-05,8.5,13.5,71.6,22.1,72.0,Ponda
2018-10-05,7.4,14.9,65.2,20.6,65.0,Ponda
2018-05-15,7.5,11.9,44.3,14.4,44.0,Ponda
2018-05-17,7.8,14.3,67.0,21.2,67.0,Ponda
2018-05-22,8.9,12.3,77.1,23.8,77.0,Ponda
2018-05-24,9.0,14.2,79.3,25.0,79.0,Ponda
2018-05-29,9.7,14.8,73.6,23.3,74.0,Ponda
2018-05-06,5.5,9.9,38.9,12.6,39.0,Ponda
2018-07-06,6.4,9.8,40.1,12.8,40.0,Ponda
2018-12-06,5.1,11.7,32.9,10.9,33.0,Ponda
2018-06-14,6.5,11.3,31.5,10.0,31.0,Ponda
2018-06-19,5.3,9.6,31.8,10.5,32.0,Ponda
2018-06-21,6.9,9.3,35.7,10.9,36.0,Ponda
2018-06-26,4.7,9.4,37.8,12.3,38.0,Ponda
2018-06-28,5.7,10.2,23.5,8.1,24.0,Ponda
2018-03-07,7.1,10.9,29.8,9.7,30.0,Ponda
2018-05-07,5.2,9.5,19.6,6.3,20.0,Ponda
2018-10-07,6.1,11.8,25.8,8.2,26.0,Ponda
2018-12-07,7.1,11.7,26.0,8.4,26.0,Ponda
2018-07-17,6.2,10.4,30.4,9.8,30.0,Ponda
